booking-service	LoyaltyV2SuperAdminController	POST	/tiers	90
booking-service	LoyaltyV2SuperAdminController	DELETE	/tiers/{tierId}	100
booking-service	LoyaltyV2SuperAdminController	GET	/perks	108
booking-service	LoyaltyV2SuperAdminController	POST	/perks	115
booking-service	LoyaltyV2SuperAdminController	POST	/tier-perks	124
booking-service	LoyaltyV2SuperAdminController	DELETE	/tier-perks/{tierPerkId}	130
booking-service	LoyaltyV2SuperAdminController	GET	/bindings	139
booking-service	LoyaltyV2SuperAdminController	POST	/bindings/bulk	148
booking-service	LoyaltyV2SuperAdminController	GET	/country-configs	165
booking-service	LoyaltyV2SuperAdminController	POST	/country-configs	171
booking-service	LoyaltyV2SuperAdminController	DELETE	/country-configs/{countryIso2}	200
booking-service	LoyaltyV2SuperAdminController	POST	/bindings/{bindingId}/goodwill-settings	212
booking-service	LoyaltyV2SuperAdminController	GET	/customers/{customerId}	236
booking-service	LoyaltyV2SuperAdminController	POST	/customers/{customerId}/adjust	248
booking-service	LoyaltyV2SuperAdminController	GET	/customers/{customerId}/ledger	269
booking-service	LoyaltyV2SuperAdminController	GET	/tier-perks	293
booking-service	BingeAccessController	GET	/api/v1/bookings/admin/my-permissions	47
booking-service	BingeAccessController	GET	/api/v1/bookings/admin/binges/{id}/about	62
booking-service	BingeAccessController	GET	/api/v1/bookings/admin/binges/{id}/access	120
booking-service	BingeAccessController	PUT	/api/v1/bookings/admin/binges/{id}/access/{moduleKey}	142
booking-service	BingeAccessController	PATCH	/api/v1/bookings/admin/binges/{id}/access-remarks	171
notification-service	DeliveryWebhookController	POST	/api/v1/notifications/webhooks/delivery	58
notification-service	NotificationController	GET	/api/v1/notifications/my	21
notification-service	NotificationController	GET	/api/v1/notifications/booking/{bookingRef}	28
notification-service	NotificationController	POST	/api/v1/notifications/admin/retry-failed	42
notification-service	NotificationController	POST	/api/v1/notifications/admin/{id}/retry	59
notification-service	NotificationPreferenceController	GET	/api/v1/notifications/preferences	17
notification-service	NotificationPreferenceController	PUT	/api/v1/notifications/preferences	25
notification-service	PushSubscriptionController	GET	/api/v1/notifications/push/public-key	27
notification-service	PushSubscriptionController	POST	/api/v1/notifications/push/subscribe	35
notification-service	PushSubscriptionController	POST	/api/v1/notifications/push/unsubscribe	44
notification-service	PushSubscriptionController	POST	/api/v1/notifications/push/test	51
notification-service	TemplateController	GET	/api/v1/notifications/admin/templates	28
notification-service	TemplateController	POST	/api/v1/notifications/admin/templates	37
notification-service	TemplateController	POST	/api/v1/notifications/admin/templates/activate	45
notification-service	WhatsAppTemplateController	GET	/api/v1/notifications/admin/whatsapp-templates	25
notification-service	WhatsAppTemplateController	GET	/api/v1/notifications/admin/whatsapp-templates/{id}	37
notification-service	WhatsAppTemplateController	POST	/api/v1/notifications/admin/whatsapp-templates	44
notification-service	WhatsAppTemplateController	PUT	/api/v1/notifications/admin/whatsapp-templates/{id}	54
notification-service	WhatsAppTemplateController	DELETE	/api/v1/notifications/admin/whatsapp-templates/{id}	71
payment-service	AdminApprovalController	GET	/api/v1/payments/admin/approvals	40
payment-service	AdminApprovalController	GET	/api/v1/payments/admin/approvals/{id}	63
payment-service	AdminApprovalController	POST	/api/v1/payments/admin/approvals/{id}/approve	71
payment-service	AdminApprovalController	POST	/api/v1/payments/admin/approvals/{id}/reject	84
payment-service	AdminApprovalController	POST	/api/v1/payments/admin/approvals/{id}/cancel	97
payment-service	AdminApprovalController	POST	/api/v1/payments/admin/approvals/{id}/execute-refund-retry	117
payment-service	PaymentController	POST	/api/v1/payments/initiate	65
payment-service	PaymentController	POST	/api/v1/payments/callback	80
payment-service	PaymentController	POST	/api/v1/payments/admin/simulate/{transactionId}	87
payment-service	PaymentController	GET	/api/v1/payments/transaction/{transactionId}	99
payment-service	PaymentController	GET	/api/v1/payments/booking/{bookingRef}	108
payment-service	PaymentController	GET	/api/v1/payments/my	117
payment-service	PaymentController	POST	/api/v1/payments/admin/refund	128
payment-service	PaymentController	GET	/api/v1/payments/admin/refunds/{paymentId}	145
payment-service	PaymentController	GET	/api/v1/payments/booking/{bookingRef}/refunds	157
payment-service	PaymentController	GET	/api/v1/payments/admin/refunds/failed	169
payment-service	PaymentController	POST	/api/v1/payments/admin/refunds/{refundId}/retry	190
payment-service	PaymentController	POST	/api/v1/payments/cancel/{transactionId}	213
payment-service	PaymentController	GET	/api/v1/payments/admin/stats	228
payment-service	PaymentController	GET	/api/v1/payments/admin/disputes	243
payment-service	PaymentController	GET	/api/v1/payments/admin/disputes/all	261
payment-service	PaymentController	GET	/api/v1/payments/admin/disputes/count	279
payment-service	PaymentController	PATCH	/api/v1/payments/admin/disputes/{disputeId}/notes	299
payment-service	PaymentController	POST	/api/v1/payments/webhooks/razorpay	333
payment-service	PaymentController	POST	/api/v1/payments/admin/record-cash	361
payment-service	PaymentController	POST	/api/v1/payments/admin/add-payment	382
